0xB7286B33f2b81d8275aBb442F61Dd2f9E07A747a,5,2
0x9B22D27aA033C13005bF34d42ad5827C17ECFa56,3,0
0xfF5A83805eADa9B4517880c119a51B0a594FFBd4,3,0
0x7F5b7207378FCd2821450840E89E46375E5539B9,3,0
0x8e39f27216a523cF34f0b4c6c24C0ba543159E96,1,0
0x2eefbbb17f0f0f47342124b45f9eb9a942fa4840,10,2
0x469fd4976d72cBdfe5E54EF04AF1e9feb8d425D2,2,0
0x74C2d50D7F6b9A62B5235C0864d706a85b2F4dab,1,0
0x0BE93f7A12d9Fa4BbcbD718EF73529FfE5e979B2,1,0
0x5b0e6c5595038538356C04b05bcCCde037E02850,3,1
0x265A4F848D326a0777CC89c85f20e459fF01f1F1,1,0
0x4A5dec2BF01CF95b6a831CDba9A96334a4530e23,1,0
0x3c1afd937f9d7f536306a45fa5bf571c612ce199,1,0
0x5AEb0f5E8DE6cA88407A86eE6BB99F9B0c52c08F,1,0
0x817aD500886a3F7837C89ac24D178AF3Ffd49C0D,1,0
0x0E5Cb4793F5E61D227d32Bf99a13893C0518230c,1,0
0xFEAFc8F2c5584C16d18bd88a600EBf8a30d57d86,1,0
0xF932b2ef867878E9788f074edded763a08481003,1,0
0x4dccc821E99730c20e8d4954d342aDC12a34B05a,1,0
0x7e77e3786a7283053Ad015038d5695B87607d11F,1,0
0x37d6510983d7D40E22092dF2a3fB08D09bF98d01,1,0
0xed7986611e59a817a11b61cdedbed5570de469a2,1,0
0xDC07839209B86E6cE877D0024dc3605ebaaaFe9F,1,0
0xC4A7297C408424207a3c3581aA8EF9a2bB120fCf,1,0
0xBa264111378CF0BbE6B77f9c7ef39d8F837050CB,1,0
0xF3a554f7bA5C2320976C577AD9F51FDcF96FAc22,1,0
0x89Dc9bBEe3075a6d745E3Db6ae113A2aD3F1E545,1,0
0xb019253dD990de6e2D5ED399078e207138101A9c,1,0
0xbeFE923471e85ED774095e094667044684e4ab0d,1,0
0xDbBa550aA6b18BFA04a92dA75160201AC2Dd36a4,6,0
0xf6b85dF6A8be24f9a28ce00533e732Fbe8BE1ed3,3,0
0x8FEd324Aab430d0C032636Dcae0538705Dc4a731,5,0
0x7f4CeeEFf82298Df9ACD26418470f5eCedB68aA6,3,2
0xb8c7Fcf26C014cEFF433B80f429F51ffBA2BeE05,1,0
0x5D5c2f9A493145399B8657b5398800CC4F63D615,5,0
0x242110B579406b2cb7e3c782C09e9Ac5faB90c10,1,0
0xAD0325CB32CC164d11cec0D65cd4bC65f5c83a45,8,6
0xB1Bb9A663765255542221B8C2106660c84E0B7ce,1,0
0x87618599569485038E48DF863A91AC704458B09F,1,0
0x694cA5AE53cD0548f94B0799AEeD4C2e0272e6B4,1,0
0x7545b2c2d2ebea24b58355bc49d8be04aed3fcb6,1,0
0x8F3eF769968AA15835AfCA917953074C5470EC71,50,20
0x80C5FC44f7C28Cd19D928E4D4E261Af797d8f73d,10,0
0x459FEDc52583C4472e0bF8215DbFc8ad11a77d35,20,0
0x8B236D146df36d58007a4Ed72496E1D849458329,20,0
0x64c05b9aC784C53B005fB0A6c28f2029a8250E84,4,0
0x28F8B5d4d7A320EdeDcC763c5bB2F964747910C3,8,6
0xC2D7Ea5802770F32Ce8fCF75Bf07bb7874F92fE6,1,0
0x054dc938CCb59160E85E71438f02e5623ad54Df0,20,0
0x3a12AdF202bE131F67132A7540C648abFe541fEE,5,1
0xFFf60665c33926D70b541Fd8246D5F3a8B69e2A0,5,0
0x866D1Ce91F03B2632b7817A974BC8228661A58CB,10,0
0xDd7d508cA17c6bd9608569F683014943AcF4b2Eb,1,0
0x52101C09296E8486cCDbB7fC2d5B25b204258CCE,1,0
0xd16e596d6f9556e0fc79a15dd26c22349912b4da,4,0
0xa336289d1aF7ca1E7F0f047f455d0c85cE4fb3e0,4,0
0xe51347AFEEADaB9aF000f44398E4e6cC3EB9Ab28,3,0
0xfe644B2cBB989ea2EEcFF30092FAeb9D1fF9BffC,3,0
0x343A3ffa6797c8F650642F33f54B5B9BF60d41A1,1,0
0x0AC5E5f41310135CDCd5463ADbc070fF94a76032,1,0
0x3dEBB19541B93532D8F2f6b459904E60763321Ac,1,0
0xDdD162cC6744f8B61E98Fc9F3B8c3ad1e0e9C819,1,0
0x35E82eEC13ED865265D625ba0AF0c4d4d5cD81F4,1,0
0xFBB2ac1700Ae94B4467fc96Da58178A453f40a8F,1,0
0xa7453e3eb284ab8fae2cb92679d7486d80b78cd1,3,0
0xb0EdcCf25372C52a57A5C912041b7F1E097Efa17,1,0
0x4638eeD954Ce851515Cf8A1462dbcC69ca332ae5,1,0
0xAC2DfcA7Dd7411819318553AF149D16917317A95,1,0
0xEd37E97E2b88555D8ac7FEC9918f051DB65501A0,1,0
0xd3646B8e1278B938765Ce8cBFE19369B6212B935,1,0
0x67D2bdeed155e9Eb169a5f8100Ba9F2C21742eb8,20,18
0x15191F5a1946A17dE7df1EBbf9A80062b82A7DEF,10,1
0xe9bf98A071ae5f8fe02406B01e6d1A069d246578,1,0
0x01adAD5F83c1C212a17c43c25A199658b9FE46b0,2,0
0x7CfAF2f6ceFdB3DC518b27eA8fADcA3b48DcD57c,1,0
0xf6666a9d196cf7999175a5cb0ef0288c66f15b3f,1,0
0x83f52162e902025B209b0c23B89671b78A162DA7,1,0
0xf60dD5552B277Ca01d547Ea5E48AEe16A9fCBFAF,1,0
0xc616C108021850320F9623a1991467cbF5D9E34B,1,0
0xc6def7C4c10c1f0616F5C9941d4345521BA7aB38,1,0
0x3ABfc6b41eE5C6Dd412842b7218c3bFDE5276433,1,0
0x4e5395Be38b46B43D7c2b63b350CBc9990F5cdA9,3,2
0x1FCCCE6D0f7E493E0d41E8Bc026FE2Ddcf811d5b,2,1
0xFBDbe526323235EeF013045f3656D2DDB818fC53,5,0
0xAF492ED6305Cdb6aE8f0E2C8dd6bF93aFea9AB75,1,0
0x875f5097A7c5d5E254eBc1426B345764e8A76f14,1,0
0x69559eED309B623543Ecd5f66D57883984cB8fE5,1,0
